strategy,sizing,first_quote_ts,slug,side,target_cost,shares,entry_price,pnl_usd,bankroll_after,q_hat
rule_drop10_down,fixed_10pct,2026-04-26 13:40:01+00:00,btc-updown-5m-1777210800,buy_down,10.024278683350737,13.018543744611346,0.77,2.864079623814496,103.10686645732184,
rule_drop10_down,fixed_10pct,2026-04-26 13:45:01+00:00,btc-updown-5m-1777211100,buy_down,10.310686645732185,11.989170518293237,0.86,1.558592167378121,104.66545862469997,
rule_drop10_down,fixed_10pct,2026-04-26 13:55:00+00:00,btc-updown-5m-1777211700,buy_down,10.466545862469998,17.739908241474573,0.59,-10.643944944884744,94.02151367981523,
rule_drop10_down,fixed_10pct,2026-04-26 14:00:02+00:00,btc-updown-5m-1777212000,buy_down,9.402151367981523,10.219729747806003,0.92,0.7153810823464198,94.73689476216165,
rule_drop10_down,fixed_10pct,2026-04-26 14:05:01+00:00,btc-updown-5m-1777212300,buy_down,9.473689476216165,10.186762877651791,0.93,-9.575557104992685,85.16133765716897,
rule_drop10_down,fixed_10pct,2026-04-26 14:10:01+00:00,btc-updown-5m-1777212600,buy_down,8.516133765716898,11.665936665365614,0.73,-8.632793132370553,76.52854452479842,
rule_drop10_down,fixed_10pct,2026-04-26 14:15:01+00:00,btc-updown-5m-1777212900,buy_down,7.6528544524798425,9.811351862153645,0.78,-7.75096797110138,68.77757655369705,
rule_drop10_down,fixed_10pct,2026-04-26 14:30:01+00:00,btc-updown-5m-1777213800,buy_down,6.877757655369705,9.82536807909958,0.7,2.849356742938878,71.62693329663593,
rule_drop10_down,fixed_10pct,2026-04-26 14:35:01+00:00,btc-updown-5m-1777214100,buy_down,7.162693329663593,9.948185180088325,0.72,-7.262175181464477,64.36475811517145,
rule_drop10_down,fixed_10pct,2026-04-26 14:45:01+00:00,btc-updown-5m-1777214700,buy_down,6.436475811517146,8.251892066047622,0.78,1.7328973338700004,66.09765544904145,
rule_drop10_down,fixed_10pct,2026-04-26 15:05:00+00:00,btc-updown-5m-1777215900,buy_down,6.609765544904146,7.1845277662001585,0.92,0.5029169436340108,66.60057239267546,
rule_drop10_down,fixed_10pct,2026-04-26 15:20:01+00:00,btc-updown-5m-1777216800,buy_down,3.8280000000000003,4.4,0.87,0.5280000000000001,67.12857239267547,
rule_drop10_down,fixed_10pct,2026-04-26 15:30:02+00:00,btc-updown-5m-1777217400,buy_down,6.712857239267547,9.589796056096496,0.7,2.781040856267984,69.90961324894344,
rule_drop10_down,fixed_10pct,2026-04-26 15:45:02+00:00,btc-updown-5m-1777218300,buy_down,6.990961324894345,8.322573005826602,0.84,1.2483859508739905,71.15799919981744,
rule_drop10_down,fixed_10pct,2026-04-26 15:55:02+00:00,btc-updown-5m-1777218900,buy_down,7.115799919981744,8.274185953467144,0.86,-7.1985417795164155,63.95945742030102,
rule_drop10_down,fixed_10pct,2026-04-26 16:05:01+00:00,btc-updown-5m-1777219500,buy_down,6.3959457420301025,8.306423041597535,0.77,1.8274130691514574,65.78687048945248,
rule_drop10_down,fixed_10pct,2026-04-26 16:30:02+00:00,btc-updown-5m-1777221000,buy_down,6.578687048945248,11.15031703211059,0.59,-6.690190219266355,59.09668027018613,
rule_drop10_down,fixed_10pct,2026-04-26 16:40:02+00:00,btc-updown-5m-1777221600,buy_down,5.909668027018613,13.132595615596918,0.45,7.091601632422336,66.18828190260847,
rule_drop10_down,fixed_10pct,2026-04-26 17:00:00+00:00,btc-updown-5m-1777222800,buy_down,6.618828190260847,8.071741695440057,0.82,-6.699545607215247,59.48873629539322,
rule_drop10_down,fixed_10pct,2026-04-26 17:30:02+00:00,btc-updown-5m-1777224600,buy_down,5.948873629539322,6.917294918068979,0.86,0.8992483393489673,60.38798463474218,
rule_drop10_down,fixed_10pct,2026-04-26 17:55:01+00:00,btc-updown-5m-1777226100,buy_down,6.038798463474219,9.435622599178467,0.64,3.302467909712463,63.690452544454644,
rule_drop10_down,fixed_10pct,2026-04-26 18:10:02+00:00,btc-updown-5m-1777227000,buy_down,6.3690452544454645,7.320741671776396,0.87,-6.442252671163229,57.24819987329141,
rule_drop10_down,fixed_10pct,2026-04-26 18:25:01+00:00,btc-updown-5m-1777227900,buy_down,5.724819987329141,6.815261889677549,0.84,1.0222892834516324,58.27048915674305,
rule_drop10_down,fixed_10pct,2026-04-26 19:00:02+00:00,btc-updown-5m-1777230000,buy_down,5.827048915674305,6.621646495084438,0.88,0.7283811144592881,58.998870271202335,
rule_drop10_down,fixed_10pct,2026-04-26 19:25:02+00:00,btc-updown-5m-1777231500,buy_down,5.899887027120234,7.866516036160312,0.75,1.8879638486784749,60.88683411988081,
rule_drop10_down,fixed_10pct,2026-04-26 19:55:01+00:00,btc-updown-5m-1777233300,buy_down,6.0886834119880815,8.824178857953742,0.69,2.647253657386123,63.53408777726693,
rule_drop10_down,fixed_10pct,2026-04-26 20:00:02+00:00,btc-updown-5m-1777233600,buy_down,6.353408777726694,7.843714540403325,0.81,-6.4318459231307274,57.1022418541362,
rule_drop10_down,fixed_10pct,2026-04-26 20:10:00+00:00,btc-updown-5m-1777234200,buy_down,5.710224185413621,11.896300386278376,0.48,6.067113197001972,63.169355051138176,
rule_drop10_down,fixed_10pct,2026-04-26 20:35:01+00:00,btc-updown-5m-1777235700,buy_down,6.316935505113818,8.653336308375094,0.73,2.2498674401775243,65.4192224913157,
rule_drop10_down,fixed_10pct,2026-04-26 20:55:02+00:00,btc-updown-5m-1777236900,buy_down,1.2663,1.89,0.67,0.6047999999999999,66.02402249131569,
rule_drop10_down,fixed_10pct,2026-04-26 21:30:01+00:00,btc-updown-5m-1777239000,buy_down,6.602402249131569,6.80660025683667,0.97,0.13613200513673357,66.16015449645242,
rule_drop10_down,fixed_10pct,2026-04-26 21:35:01+00:00,btc-updown-5m-1777239300,buy_down,1.6167,3.17,0.51,1.5215999999999998,67.68175449645243,
rule_drop10_down,fixed_10pct,2026-04-26 21:40:01+00:00,btc-updown-5m-1777239600,buy_down,6.768175449645243,9.808949927022093,0.69,2.9426849781066284,70.62443947455905,
rule_drop10_down,fixed_10pct,2026-04-26 21:45:02+00:00,btc-updown-5m-1777239900,buy_down,7.062443947455906,8.828054934319882,0.8,1.6773304375207772,72.30176991207983,
rule_drop10_down,fixed_10pct,2026-04-26 21:50:02+00:00,btc-updown-5m-1777240200,buy_down,7.230176991207983,10.791308942101468,0.67,-7.338090080628999,64.96367983145083,
rule_drop10_down,fixed_10pct,2026-04-26 22:20:02+00:00,btc-updown-5m-1777242000,buy_down,6.496367983145084,11.010793191771329,0.59,4.4043172767085315,69.36799710815936,
rule_drop10_down,fixed_10pct,2026-04-26 22:50:01+00:00,btc-updown-5m-1777243800,buy_down,6.9367997108159365,9.00883079326745,0.77,1.9819427745188387,71.3499398826782,
rule_drop10_down,fixed_10pct,2026-04-26 22:55:00+00:00,btc-updown-5m-1777244100,buy_down,7.13499398826782,11.891656647113034,0.6,4.637746092374083,75.98768597505229,
rule_drop10_down,fixed_10pct,2026-04-27 00:05:02+00:00,btc-updown-5m-1777248300,buy_down,7.598768597505229,13.33117297807935,0.57,5.599092650793327,81.58677862584561,
rule_drop10_down,fixed_10pct,2026-04-27 00:25:00+00:00,btc-updown-5m-1777249500,buy_down,8.158677862584561,11.824170815339944,0.69,3.5472512446019837,85.13402987044759,
rule_drop10_down,fixed_10pct,2026-04-27 00:30:01+00:00,btc-updown-5m-1777249800,buy_down,8.51340298704476,13.731295140394774,0.62,-8.650715938448707,76.48331393199888,
rule_drop10_down,fixed_10pct,2026-04-27 01:15:01+00:00,btc-updown-5m-1777252500,buy_down,7.648331393199888,8.998036933176339,0.85,1.2597251706446875,77.74303910264356,
rule_drop10_down,fixed_10pct,2026-04-27 01:20:02+00:00,btc-updown-5m-1777252800,buy_down,7.774303910264357,12.744760508630094,0.61,-7.901751515350658,69.84128758729291,
rule_drop10_down,fixed_10pct,2026-04-27 01:25:02+00:00,btc-updown-5m-1777253100,buy_down,6.984128758729291,7.936509953101467,0.88,0.8730160948411614,70.71430368213407,
rule_drop10_down,fixed_10pct,2026-04-27 01:50:01+00:00,btc-updown-5m-1777254600,buy_down,7.071430368213408,7.44361091390885,0.95,0.29774443655635435,71.01204811869043,
rule_drop10_down,fixed_10pct,2026-04-27 01:55:02+00:00,btc-updown-5m-1777254900,buy_down,7.101204811869043,8.76691952082598,0.81,-7.188874007077303,63.82317411161313,
rule_drop10_down,fixed_10pct,2026-04-27 02:00:00+00:00,btc-updown-5m-1777255200,buy_down,6.3823174111613135,7.50860871901331,0.85,1.0512052206618634,64.874379332275,
rule_drop10_down,fixed_10pct,2026-04-27 02:10:01+00:00,btc-updown-5m-1777255800,buy_down,6.4874379332275005,7.911509674667684,0.82,-6.566553029974178,58.30782630230082,
rule_drop10_down,fixed_10pct,2026-04-27 02:20:01+00:00,btc-updown-5m-1777256400,buy_down,4.0,5.0,0.8,0.9499999999999997,59.25782630230082,
rule_drop10_down,fixed_10pct,2026-04-27 02:25:01+00:00,btc-updown-5m-1777256700,buy_down,5.925782630230082,8.465403757471547,0.7,-6.0104366678047985,53.247389634496024,
rule_drop10_down,fixed_10pct,2026-04-27 02:55:01+00:00,btc-updown-5m-1777258500,buy_down,5.324738963449603,9.024981293982378,0.59,3.6099925175929517,56.857382152088974,
rule_drop10_down,fixed_10pct,2026-04-27 03:00:00+00:00,btc-updown-5m-1777258800,buy_down,5.6857382152088976,8.240200311896954,0.69,-5.768140218327868,51.08924193376111,
rule_drop10_down,fixed_10pct,2026-04-27 03:10:01+00:00,btc-updown-5m-1777259400,buy_down,5.108924193376112,8.109403481549384,0.63,-5.190018228191605,45.899223705569504,
rule_drop10_down,fixed_10pct,2026-04-27 03:20:01+00:00,btc-updown-5m-1777260000,buy_down,4.589922370556951,8.660230887843303,0.53,-4.676524679435384,41.22269902613412,
rule_drop10_down,fixed_10pct,2026-04-27 03:35:00+00:00,btc-updown-5m-1777260900,buy_down,4.122269902613413,6.54328555970383,0.63,2.355582801493379,43.5782818276275,
rule_drop10_down,fixed_10pct,2026-04-27 03:45:01+00:00,btc-updown-5m-1777261500,buy_down,4.35782818276275,5.5869592086701925,0.78,1.1732614338207403,44.75154326144824,
rule_drop10_down,fixed_10pct,2026-04-27 03:50:02+00:00,btc-updown-5m-1777261800,buy_down,4.475154326144824,5.143855547292901,0.87,0.6172626656751482,45.36880592712339,
rule_drop10_down,fixed_10pct,2026-04-27 03:55:00+00:00,btc-updown-5m-1777262100,buy_down,4.536880592712339,5.892052717808232,0.77,1.2962515979178109,46.6650575250412,
rule_drop10_down,fixed_10pct,2026-04-27 04:05:02+00:00,btc-updown-5m-1777262700,buy_down,4.66650575250412,5.185006391671244,0.9,0.4666505752504119,47.13170810029161,
rule_drop10_down,fixed_10pct,2026-04-27 04:10:01+00:00,btc-updown-5m-1777263000,buy_down,4.713170810029161,5.0679256021818935,0.93,0.30407553613091337,47.43578363642253,
rule_drop10_down,fixed_10pct,2026-04-27 04:30:02+00:00,btc-updown-5m-1777264200,buy_down,4.743578363642253,6.004529574230699,0.79,1.2009059148461396,48.63668955126867,
rule_drop10_down,fixed_10pct,2026-04-27 04:40:02+00:00,btc-updown-5m-1777264800,buy_down,4.863668955126867,7.259207395711742,0.67,2.322946366627757,50.95963591789642,
rule_drop10_down,fixed_10pct,2026-04-27 04:45:01+00:00,btc-updown-5m-1777265100,buy_down,5.095963591789642,6.533286656140567,0.78,1.3719901977895188,52.33162611568594,
rule_drop10_down,fixed_10pct,2026-04-27 04:50:01+00:00,btc-updown-5m-1777265400,buy_down,5.233162611568595,6.156661895963053,0.85,-5.294729230528225,47.03689688515772,
rule_drop10_down,fixed_10pct,2026-04-27 04:55:02+00:00,btc-updown-5m-1777265700,buy_down,4.703689688515772,4.849164627335848,0.97,0.09698329254671709,47.133880177704434,
rule_drop10_down,fixed_10pct,2026-04-27 05:00:01+00:00,btc-updown-5m-1777266000,buy_down,4.713388017770444,4.909779185177546,0.96,0.14729337555532654,47.28117355325976,
rule_drop10_down,fixed_10pct,2026-04-27 05:05:01+00:00,btc-updown-5m-1777266300,buy_down,4.728117355325977,6.659320218768982,0.71,1.8646096612553151,49.14578321451508,
rule_drop10_down,fixed_10pct,2026-04-27 05:10:01+00:00,btc-updown-5m-1777266600,buy_down,4.914578321451508,5.2282748100547956,0.94,0.26141374050274,49.40719695501782,
rule_drop10_down,fixed_10pct,2026-04-27 05:15:01+00:00,btc-updown-5m-1777266900,buy_down,4.940719695501782,5.14658301614769,0.96,0.15439749048443088,49.561594445502244,
rule_drop10_down,fixed_10pct,2026-04-27 05:25:02+00:00,btc-updown-5m-1777267500,buy_down,4.956159444550225,6.980506259929895,0.71,1.9545417527803706,51.51613619828262,
rule_drop10_down,fixed_10pct,2026-04-27 05:35:01+00:00,btc-updown-5m-1777268100,buy_down,5.151613619828262,5.599580021552458,0.92,0.39197060150867186,51.90810679979129,
rule_drop10_down,fixed_20pct,2026-04-26 05:35:01+00:00,btc-updown-5m-1777181700,buy_down,20.0,23.25581395348837,0.86,3.0232558139534884,103.02325581395348,
rule_drop10_down,fixed_20pct,2026-04-26 05:45:02+00:00,btc-updown-5m-1777182300,buy_down,20.6046511627907,23.151293441337863,0.89,-20.836164097204076,82.1870917167494,
rule_drop10_down,fixed_20pct,2026-04-26 05:50:01+00:00,btc-updown-5m-1777182600,buy_down,5.7205,6.73,0.85,0.9422000000000001,83.1292917167494,
rule_drop10_down,fixed_20pct,2026-04-26 06:05:01+00:00,btc-updown-5m-1777183500,buy_down,16.625858343349883,22.775148415547786,0.73,5.9215385880424245,89.05083030479183,
rule_drop10_down,fixed_20pct,2026-04-26 06:15:00+00:00,btc-updown-5m-1777184100,buy_down,17.810166060958366,25.443094372797667,0.7,7.378497368111324,96.42932767290316,
rule_drop10_down,fixed_20pct,2026-04-26 06:50:01+00:00,btc-updown-5m-1777186200,buy_down,19.285865534580633,25.376138861290308,0.76,-19.539626923193538,76.88970074970962,
rule_drop10_down,fixed_20pct,2026-04-26 07:25:02+00:00,btc-updown-5m-1777188300,buy_down,15.377940149941924,21.06567143827661,0.73,5.477074573951919,82.36677532366154,
rule_drop10_down,fixed_20pct,2026-04-26 07:30:01+00:00,btc-updown-5m-1777188600,buy_down,16.47335506473231,21.119685980426038,0.78,4.435134055889467,86.801909379551,
rule_drop10_down,fixed_20pct,2026-04-26 08:15:01+00:00,btc-updown-5m-1777191300,buy_down,17.360381875910203,20.667121280845482,0.84,3.1000681921268227,89.90197757167783,
rule_drop10_down,fixed_20pct,2026-04-26 08:40:01+00:00,btc-updown-5m-1777192800,buy_down,17.980395514335566,19.543908167756047,0.92,1.3680735717429227,91.27005114342076,
rule_drop10_down,fixed_20pct,2026-04-26 08:45:01+00:00,btc-updown-5m-1777193100,buy_down,18.25401022868415,26.07715746954879,0.7,7.56237566616915,98.8324268095899,
rule_drop10_down,fixed_20pct,2026-04-26 08:55:01+00:00,btc-updown-5m-1777193700,buy_down,19.766485361917983,28.237836231311405,0.7,8.188972507080308,107.02139931667021,
rule_drop10_down,fixed_20pct,2026-04-26 09:30:00+00:00,btc-updown-5m-1777195800,buy_down,21.404279863334043,24.32304529924323,0.88,2.6755349829167554,109.69693429958697,
rule_drop10_down,fixed_20pct,2026-04-26 09:45:01+00:00,btc-updown-5m-1777196700,buy_down,21.939386859917395,29.252515813223194,0.75,7.0206037951735665,116.71753809476054,
rule_drop10_down,fixed_20pct,2026-04-26 10:00:01+00:00,btc-updown-5m-1777197600,buy_down,23.34350761895211,26.52671320335467,0.88,2.9179384523690137,119.63547654712956,
rule_drop10_down,fixed_20pct,2026-04-26 10:25:00+00:00,btc-updown-5m-1777199100,buy_down,23.927095309425912,29.53962383879742,0.81,5.317132290983534,124.9526088381131,
rule_drop10_down,fixed_20pct,2026-04-26 10:30:01+00:00,btc-updown-5m-1777199400,buy_down,24.99052176762262,30.47624605807637,0.82,-25.295284228203386,99.65732460990971,
rule_drop10_down,fixed_20pct,2026-04-26 10:40:02+00:00,btc-updown-5m-1777200000,buy_down,19.93146492198194,27.682590169419363,0.72,7.474299345743229,107.13162395565294,
rule_drop10_down,fixed_20pct,2026-04-26 11:15:01+00:00,btc-updown-5m-1777202100,buy_down,21.42632479113059,27.82639583263713,0.77,6.121807083180167,113.25343103883311,
rule_drop10_down,fixed_20pct,2026-04-26 11:30:01+00:00,btc-updown-5m-1777203000,buy_down,4.2529,5.990000000000001,0.71,1.6772000000000005,114.93063103883311,
rule_drop10_down,fixed_20pct,2026-04-26 11:35:02+00:00,btc-updown-5m-1777203300,buy_down,22.986126207766624,28.377933589835337,0.81,5.108028046170359,120.03865908500347,
rule_drop10_down,fixed_20pct,2026-04-26 11:45:01+00:00,btc-updown-5m-1777203900,buy_down,24.007731817000696,30.779143355129097,0.78,-24.315523250551987,95.72313583445148,
rule_drop10_down,fixed_20pct,2026-04-26 12:10:01+00:00,btc-updown-5m-1777205400,buy_down,19.1446271668903,21.755258144193522,0.88,2.3930783958612873,98.11621423031276,
rule_drop10_down,fixed_20pct,2026-04-26 12:40:01+00:00,btc-updown-5m-1777207200,buy_down,19.623242846062553,24.52905355757819,0.8,4.660520175939855,102.77673440625261,
rule_drop10_down,fixed_20pct,2026-04-26 13:20:01+00:00,btc-updown-5m-1777209600,buy_down,20.555346881250525,31.623610586539268,0.65,10.75202759942335,113.52876200567596,
rule_drop10_down,fixed_20pct,2026-04-26 13:35:01+00:00,btc-updown-5m-1777210500,buy_down,22.705752401135193,31.103770412513963,0.73,-23.016790105260334,90.51197190041563,
rule_drop10_down,fixed_20pct,2026-04-26 13:40:01+00:00,btc-updown-5m-1777210800,buy_down,18.102394380083126,23.509603091017045,0.77,5.17211268002375,95.68408458043938,
rule_drop10_down,fixed_20pct,2026-04-26 13:45:01+00:00,btc-updown-5m-1777211100,buy_down,19.136816916087877,22.25211269312544,0.86,2.892774650106307,98.57685923054568,
rule_drop10_down,fixed_20pct,2026-04-26 13:55:00+00:00,btc-updown-5m-1777211700,buy_down,11.3929,19.31,0.59,-11.585999999999999,86.99085923054568,
rule_drop10_down,fixed_20pct,2026-04-26 14:00:02+00:00,btc-updown-5m-1777212000,buy_down,17.398171846109136,18.911056354466453,0.92,1.323773944812651,88.31463317535834,
rule_drop10_down,fixed_20pct,2026-04-26 14:05:01+00:00,btc-updown-5m-1777212300,buy_down,17.662926635071667,18.992394231259855,0.93,-17.852850577384263,70.46178259797408,
rule_drop10_down,fixed_20pct,2026-04-26 14:10:01+00:00,btc-updown-5m-1777212600,buy_down,14.092356519594816,19.304597972047695,0.73,-14.285402499315294,56.17638009865878,
rule_drop10_down,fixed_20pct,2026-04-26 14:15:01+00:00,btc-updown-5m-1777212900,buy_down,11.235276019731756,14.404200025297124,0.78,-11.379318019984728,44.79706207867405,
rule_drop10_down,fixed_20pct,2026-04-26 14:30:01+00:00,btc-updown-5m-1777213800,buy_down,8.95941241573481,12.799160593906873,0.7,3.7117565722329937,48.508818650907045,
rule_drop10_down,fixed_20pct,2026-04-26 14:35:01+00:00,btc-updown-5m-1777214100,buy_down,9.70176373018141,13.47467184747418,0.72,-9.836510448656151,38.672308202250896,
rule_drop10_down,fixed_20pct,2026-04-26 14:45:01+00:00,btc-updown-5m-1777214700,buy_down,7.73446164045018,9.915976462115614,0.78,2.0823550570442784,40.75466325929517,
rule_drop10_down,fixed_20pct,2026-04-26 15:05:00+00:00,btc-updown-5m-1777215900,buy_down,8.150932651859035,8.859709404194604,0.92,0.620179658293622,41.37484291758879,
rule_drop10_down,fixed_20pct,2026-04-26 15:20:01+00:00,btc-updown-5m-1777216800,buy_down,3.8280000000000003,4.4,0.87,0.5280000000000001,41.90284291758879,
rule_drop10_down,fixed_20pct,2026-04-26 15:30:02+00:00,btc-updown-5m-1777217400,buy_down,8.380568583517759,11.9722408335968,0.7,3.4719498417430725,45.37479275933187,
rule_drop10_down,fixed_20pct,2026-04-26 15:45:02+00:00,btc-updown-5m-1777218300,buy_down,9.074958551866374,10.803522085555207,0.84,1.6205283128332812,46.99532107216515,
rule_drop10_down,fixed_20pct,2026-04-26 15:55:02+00:00,btc-updown-5m-1777218900,buy_down,9.39906421443303,10.929144435387245,0.86,-9.508355658786904,37.48696541337824,
rule_drop10_down,fixed_20pct,2026-04-26 16:05:01+00:00,btc-updown-5m-1777219500,buy_down,7.497393082675649,9.736874133345,0.77,2.1421123093358996,39.62907772271414,
rule_drop10_down,fixed_20pct,2026-04-26 16:30:02+00:00,btc-updown-5m-1777221000,buy_down,7.925815544542829,13.43358566871666,0.59,-8.060151401229996,31.56892632148415,
rule_drop10_down,fixed_20pct,2026-04-26 16:40:02+00:00,btc-updown-5m-1777221600,buy_down,6.31378526429683,14.030633920659621,0.45,7.576542317156196,39.145468638640345,
rule_drop10_down,fixed_20pct,2026-04-26 17:00:00+00:00,btc-updown-5m-1777222800,buy_down,7.829093727728069,9.547675277717158,0.82,-7.92457048050524,31.220898158135107,
rule_drop10_down,fixed_20pct,2026-04-26 17:30:02+00:00,btc-updown-5m-1777224600,buy_down,6.244179631627022,7.260673990263979,0.86,0.9438876187343173,32.16478577686942,
rule_drop10_down,fixed_20pct,2026-04-26 17:55:01+00:00,btc-updown-5m-1777226100,buy_down,6.4329571553738845,10.051495555271694,0.64,3.5180234443450926,35.68280922121451,
rule_drop10_down,fixed_20pct,2026-04-26 18:10:02+00:00,btc-updown-5m-1777227000,buy_down,7.136561844242903,8.20294464855506,0.87,-7.218591290728454,28.464217930486058,
rule_drop10_down,fixed_20pct,2026-04-26 18:25:01+00:00,btc-updown-5m-1777227900,buy_down,5.6928435860972115,6.777194745353824,0.84,1.0165792118030736,29.48079714228913,
rule_drop10_down,fixed_20pct,2026-04-26 19:00:02+00:00,btc-updown-5m-1777230000,buy_down,5.8961594284578265,6.700181168702075,0.88,0.7370199285572283,30.21781707084636,
rule_drop10_down,fixed_20pct,2026-04-26 19:25:02+00:00,btc-updown-5m-1777231500,buy_down,6.043563414169272,8.058084552225695,0.75,1.9339402925341669,32.151757363380526,
rule_drop10_down,fixed_20pct,2026-04-26 19:55:01+00:00,btc-updown-5m-1777233300,buy_down,6.430351472676105,9.319349960400153,0.69,2.795804988120046,34.94756235150057,
rule_drop10_down,fixed_20pct,2026-04-26 20:00:02+00:00,btc-updown-5m-1777233600,buy_down,6.989512470300115,8.629027741111253,0.81,-7.075802747711228,27.871759603789343,
rule_drop10_down,fixed_20pct,2026-04-26 20:10:00+00:00,btc-updown-5m-1777234200,buy_down,5.574351920757869,11.61323316824556,0.48,5.922748915805236,33.79450851959458,
rule_drop10_down,fixed_20pct,2026-04-26 20:35:01+00:00,btc-updown-5m-1777235700,buy_down,6.758901703918916,9.258769457423172,0.73,2.407280058930025,36.20178857852461,
rule_drop10_down,fixed_20pct,2026-04-26 20:55:02+00:00,btc-updown-5m-1777236900,buy_down,1.2663,1.89,0.67,0.6047999999999999,36.806588578524604,
